3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,113,130,"USM0007026119300915991700"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,135,40,"USM0007026119300915991700"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,158,50,"USM0007026119300915991700"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,293,10,"USM0007026119300915992300"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,248,10,"USM0007026119300915992300"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,203,40,"USM0007026119300915992300"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,225,80,"USM0007026119300915992300"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,225,60,"USM0007026119300915992300"
3,0,-9999,-9999,"",3000,"",-9999,"",-9999,-9999,203,80,"USM0007026119300915992300"
3,0,-9999,-9999,"",3500,"",-9999,"",-9999,-9999,203,80,"USM0007026119300915992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,180,10,"USM0007026119300917991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,225,20,"USM0007026119300917991700"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,270,10,"USM0007026119300917991700"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,270,70,"USM0007026119300917991700"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,270,70,"USM0007026119300917991700"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,203,50,"USM0007026119300917991700"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,180,30,"USM0007026119300917991700"
3,0,-9999,-9999,"",2500,"",-9999,"",-9999,-9999,158,50,"USM0007026119300917991700"
3,0,-9999,-9999,"",3000,"",-9999,"",-9999,-9999,158,60,"USM0007026119300917991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,180,20,"USM0007026119300917992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,180,40,"USM0007026119300917992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,180,40,"USM0007026119300917992300"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,203,40,"USM0007026119300917992300"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,248,50,"USM0007026119300917992300"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,225,60,"USM0007026119300917992300"
3,0,-9999,-9999,"",2500,"",-9999,"",-9999,-9999,203,100,"USM0007026119300917992300"
3,0,-9999,-9999,"",3000,"",-9999,"",-9999,-9999,203,100,"USM0007026119300917992300"
3,0,-9999,-9999,"",3500,"",-9999,"",-9999,-9999,225,100,"USM0007026119300917992300"
3,0,-9999,-9999,"",4000,"",-9999,"",-9999,-9999,225,110,"USM0007026119300917992300"
3,0,-9999,-9999,"",4500,"",-9999,"",-9999,-9999,225,110,"USM0007026119300917992300"
3,0,-9999,-9999,"",5000,"",-9999,"",-9999,-9999,248,120,"USM0007026119300917992300"
3,0,-9999,-9999,"",6000,"",-9999,"",-9999,-9999,270,130,"USM0007026119300917992300"
3,0,-9999,-9999,"",7000,"",-9999,"",-9999,-9999,270,150,"USM0007026119300917992300"
3,0,-9999,-9999,"",8000,"",-9999,"",-9999,-9999,270,160,"USM0007026119300917992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,45,10,"USM0007026119300918991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,68,30,"USM0007026119300918991700"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,68,70,"USM0007026119300918991700"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,135,110,"USM0007026119300918991700"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,135,130,"USM0007026119300918991700"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,135,60,"USM0007026119300918991700"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,203,20,"USM0007026119300918991700"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,68,40,"USM0007026119300918992300"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,68,50,"USM0007026119300918992300"
3,0,-9999,-9999,"",500,"",-9999,"",-9999,-9999,90,70,"USM0007026119300918992300"
3,0,-9999,-9999,"",750,"",-9999,"",-9999,-9999,113,90,"USM0007026119300918992300"
3,0,-9999,-9999,"",1000,"",-9999,"",-9999,-9999,135,90,"USM0007026119300918992300"
3,0,-9999,-9999,"",1500,"",-9999,"",-9999,-9999,158,30,"USM0007026119300918992300"
3,0,-9999,-9999,"",2000,"",-9999,"",-9999,-9999,203,60,"USM0007026119300918992300"
3,1,-9999,-9999,"",134,"",-9999,"",-9999,-9999,45,10,"USM0007026119300919991700"
3,0,-9999,-9999,"",250,"",-9999,"",-9999,-9999,68,60,"USM0007026119300919991700"
